,trip_second,km_distance_trip
9232,703,5.2
9233,627,5.5
9234,514,4.8
9235,559,3.6
9236,772,6.4
9237,408,2.7
9238,910,8.5
9239,1189,6.3
9240,821,4.8
9241,658,1.8
9242,496,4.0
9243,453,1.9
9244,438,3.4
9245,448,2.6
9246,631,2.7
9247,326,2.6
9248,628,4.1
9249,542,2.9
9250,525,4.2
9251,1544,6.6
9252,173,1.3
9253,373,2.8
9254,277,1.9
9255,584,3.4
9256,623,3.7
9257,101,0.5
9258,507,4.9
9259,925,7.5
9260,854,6.9
9261,431,3.3
9262,522,2.6
9263,651,3.5
9264,700,5.1
9265,501,2.7
9266,76,0.3
9267,600,3.2
9268,373,2.5
9269,718,5.0
9270,393,2.0
9271,949,8.9
9272,700,2.2
9273,272,1.8
9274,478,3.2
9275,713,3.1
9276,730,4.0
9277,629,4.6
9278,734,5.5
9279,245,1.9
9280,368,3.0
9281,985,8.7
9282,892,3.9
9283,635,2.5
9284,289,1.6
9285,244,1.4
9286,526,3.0
9287,393,1.3
9288,768,6.4
9289,1428,5.2
9290,771,3.7
9291,623,5.2
9292,519,2.7
9293,21,93.0
9294,371,2.0
9295,182,0.9
9296,1116,12.0
9297,332,2.0
9298,549,4.8
9299,772,4.1
9300,1558,5.5
9301,636,4.3
9302,343,1.9
9303,103,0.9
9304,269,1.1
9305,213,1.2
9306,445,2.3
9307,657,1.9
9308,382,1.5
9309,918,4.1
9310,231,1.2
9311,976,5.7
9312,1478,5.4
9313,225,1.2
9314,286,1.0
9315,454,2.1
9316,696,3.1
9317,538,2.8
9318,1507,21.0
9319,1458,4.9
9320,557,2.8
9321,654,3.8
9322,1165,4.8
9323,376,2.8
9324,634,2.3
9325,448,2.7
9326,957,9.4
9327,504,3.1
9328,793,6.7
9329,1148,14.0
9330,299,1.3
9331,431,2.9
9332,1312,19.0
9333,322,1.5
9334,628,4.5
9335,503,4.0
9336,1320,6.3
9337,414,2.0
9338,881,6.4
9339,137,0.7
9340,1029,4.0
9341,428,3.5
9342,401,2.6
9343,469,3.5
9344,571,2.7
9345,548,5.1
9346,792,5.9
9347,790,3.7
9348,976,4.3
9349,547,2.9
9350,632,5.2
9351,249,1.6
9352,805,2.5
9353,602,3.2
9354,745,6.4
9355,356,1.2
9356,873,5.0
9357,714,4.9
9358,669,5.4
9359,649,8.0
9360,922,5.2
9361,1355,4.8
9362,1051,6.2
9363,582,3.9
9364,424,2.6
9365,921,2.3
9366,174,0.9
9367,449,2.8
9368,793,2.6
9369,418,2.9
9370,668,2.8
9371,596,3.7
9372,856,5.9
9373,505,3.2
9374,776,3.0
9375,1137,6.0
9376,662,3.4
9377,194,0.7
9378,1171,10.0
9379,435,2.7
9380,669,2.5
9381,628,3.2
9382,543,7.1
9383,346,1.9
9384,596,3.7
9385,154,1.6
9386,519,2.9
9387,738,3.7
9388,765,4.2
9389,1080,4.6
9390,396,2.1
9391,551,3.7
9392,150,0.9
9393,398,3.0
9394,848,3.3
9395,482,4.4
9396,1094,4.0
9397,362,1.9
9398,1091,4.1
9399,506,3.2
9400,562,3.9
9401,199,0.8
9402,1193,6.5
9403,739,5.6
9404,855,4.3
9405,1196,5.8
9406,887,6.9
9407,739,5.7
9408,679,3.4
9409,1056,3.7
9410,1378,5.2
9411,839,7.3
9412,672,2.2
9413,837,6.6
9414,247,0.8
9415,1572,18.0
9416,422,2.1
9417,1038,11.0
9418,1297,4.4
9419,787,6.9
9420,454,3.6
9421,419,2.8
9422,598,3.5
9423,342,2.4
9424,924,8.0
9425,402,3.5
9426,674,5.4
9427,353,1.9
9428,620,2.9
9429,414,2.6
9430,201,1.8
9431,765,3.0
9432,1264,4.5
9433,1132,4.8
9434,492,2.1
9435,1351,5.1
9436,182,1.1
9437,1618,6.6
9438,601,4.7
9439,521,3.5
9440,523,1.8
9441,590,2.8
9442,501,4.1
9443,1008,3.5
9444,1153,14.0
9445,767,4.1
9446,662,4.9
9447,583,2.8
9448,486,3.3
9449,967,5.0
9450,436,1.4
9451,732,5.0
9452,647,2.5
9453,562,2.9
9454,630,5.2
9455,732,10.0
9456,302,1.7
9457,819,6.2
9458,1056,6.7
9459,589,4.4
9460,390,2.3
9461,504,2.3
9462,955,5.4
9463,605,3.0
9464,878,7.5
9465,679,2.2
9466,580,4.8
9467,431,2.1
9468,749,4.3
9469,271,1.3
9470,349,2.0
9471,1201,5.7
9472,498,3.0
9473,296,1.0
9474,410,2.9
9475,180,0.8
9476,539,3.7
9477,911,4.3
9478,371,2.7
9479,1025,6.2
9480,621,3.6
9481,1388,4.7
9482,391,2.6
9483,62,0.3
9484,527,2.7
9485,598,3.4
9486,364,2.7
9487,351,1.5
9488,1099,5.5
9489,571,4.2
9490,331,1.3
9491,317,1.6
9492,624,3.9
9493,77,0.5
9494,711,4.7
9495,214,1.4
9496,479,3.5
9497,838,5.2
9498,644,5.3
9499,314,1.7
9500,1008,5.7
9501,919,6.1
9502,281,1.4
9503,345,1.8
9504,384,2.2
9505,829,8.0
9506,458,3.5
9507,511,3.2
9508,324,2.1
9509,296,2.0
9510,726,5.6
9511,1768,6.1
9512,495,2.6
9513,609,3.3
9514,793,5.8
9515,394,2.4
9516,393,1.9
9517,659,3.5
9518,676,3.4
9519,763,6.2
9520,1037,8.9
9521,740,5.9
9522,637,4.8
9523,828,3.1
9524,325,2.1
9525,491,3.1
9526,483,2.1
9527,1004,6.0
9528,537,2.5
9529,395,1.4
9530,1037,3.4
9531,642,2.6
9532,463,3.7
9533,1242,14.0
9534,357,2.1
9535,1682,5.9
9536,1067,8.1
9537,907,4.8
9538,351,2.7
9539,1041,5.2
9540,823,9.3
9541,546,2.6
9542,359,2.1
9543,1462,21.0
9544,783,6.2
9545,1634,5.7
9546,558,3.0
9547,515,2.7
9548,633,3.5
9549,284,1.7
9550,869,6.8
9551,636,4.4
9552,523,2.8
9553,886,7.7
9554,807,7.3
9555,379,2.5
9556,642,3.6
9557,394,2.7
9558,710,5.5
9559,807,5.6
9560,1589,24.0
9561,440,3.0
9562,331,4.0
9563,262,1.7
9564,620,3.1
9565,722,8.2
9566,1256,5.5
9567,1659,22.0
9568,1511,5.4
9569,525,3.8
9570,498,3.0
9571,685,5.4
9572,899,3.5
9573,711,3.2
9574,974,6.3
9575,888,5.4
9576,713,6.1
9577,480,2.2
9578,348,2.2
9579,325,1.4
9580,640,3.5
9581,533,3.9
9582,590,4.9
9583,1237,4.1
9584,179,0.6
9585,204,1.2
9586,1066,5.1
9587,1594,5.6
9588,824,7.0
9589,624,4.3
9590,1296,5.6
9591,632,4.0
9592,949,5.8
9593,1170,3.7
9594,566,4.3
9595,525,2.9
9596,704,4.2
9597,173,0.9
9598,600,2.9
9599,417,3.6
9600,481,3.5
9601,1025,4.2
9602,711,3.8
9603,377,3.0
9604,549,4.9
9605,912,7.6
9606,1700,5.8
9607,352,2.7
9608,308,1.7
9609,981,7.8
9610,692,3.8
9611,1292,8.9
9612,1664,5.9
9613,1399,21.0
9614,754,5.7
9615,599,3.2
9616,398,1.9
9617,572,3.1
9618,326,1.7
9619,190,0.9
9620,727,4.6
9621,617,3.0
9622,407,2.0
9623,807,6.7
9624,640,5.1
9625,927,5.8
9626,770,6.2
9627,517,3.0
9628,953,8.9
9629,975,8.5
9630,916,4.0
9631,763,4.8
9632,912,7.4
9633,306,1.5
9634,611,4.5
9635,1514,5.9
9636,512,3.8
9637,628,4.5
9638,522,4.0
9639,290,1.9
9640,707,5.8
9641,1076,5.4
9642,1044,5.8
9643,470,3.5
9644,469,2.1
9645,421,2.7
9646,355,2.7
9647,284,1.2
9648,253,1.0
9649,926,3.6
9650,364,4.3
9651,795,4.7
9652,518,3.6
9653,143,0.9
9654,812,2.4
9655,371,2.2
9656,758,5.3
9657,681,3.2
9658,1028,10.0
9659,323,2.1
9660,1536,5.2
9661,415,2.0
9662,658,3.6
9663,406,2.5
9664,629,4.9
9665,433,3.1
9666,699,8.2
9667,673,6.0
9668,198,0.6
9669,374,2.3
9670,788,2.5
9671,478,3.7
9672,840,7.9
9673,753,3.9
9674,269,2.1
9675,128,0.7
9676,703,7.9
9677,553,2.1
9678,593,3.2
9679,1032,3.8
9680,720,4.1
9681,595,4.9
9682,814,7.4
9683,466,2.8
9684,533,3.9
9685,376,3.0
9686,347,2.7
9687,773,4.6
9688,380,2.6
9689,795,4.1
9690,1041,4.8
9691,358,2.2
9692,786,6.1
9693,1087,6.2
9694,913,7.4
9695,601,3.2
9696,223,1.4
9697,352,2.1
9698,571,4.5
9699,474,2.8
9700,1155,5.5
9701,440,2.1
9702,349,2.3
9703,345,2.8
9704,567,3.2
9705,1144,4.3
9706,1105,5.9
9707,601,3.0
9708,761,4.0
9709,1116,6.1
9710,1127,2.7
9711,938,6.3
9712,328,2.4
9713,640,5.1
9714,987,6.4
9715,361,2.3
9716,416,1.8
9717,478,2.2
9718,128,0.7
9719,883,5.5
9720,850,2.6
9721,548,3.0
9722,1417,23.0
9723,448,2.4
9724,417,3.3
9725,517,3.6
9726,1074,6.0
9727,867,8.8
9728,605,5.2
9729,963,10.0
9730,414,1.2
9731,762,4.7
9732,1161,4.8
9733,305,2.9
9734,1720,6.1
9735,105,0.5
9736,287,1.4
9737,708,2.3
9738,342,1.8
9739,321,1.7
9740,283,1.0
9741,712,6.2
9742,412,2.9
9743,233,1.5
9744,808,5.0
9745,553,2.8
9746,653,4.8
9747,1626,9.1
9748,487,2.6
9749,947,6.0
9750,256,1.6
9751,149,0.9
9752,1637,14.0
9753,903,5.3
9754,650,3.0
9755,1123,17.0
9756,1601,5.5
9757,787,4.0
9758,402,2.0
9759,585,2.3
9760,350,2.5
9761,407,2.9
9762,1145,5.9
9763,657,3.1
9764,417,2.3
9765,671,5.1
9766,737,4.9
9767,677,3.8
9768,778,6.3
9769,387,2.1
9770,499,4.1
9771,854,4.3
9772,1239,16.0
9773,274,1.6
9774,417,2.9
9775,581,2.8
9776,412,3.4
9777,106,0.7
9778,396,4.2
9779,890,6.0
9780,1132,4.6
9781,473,2.6
9782,497,3.9
9783,485,4.0
9784,1431,12.0
9785,479,3.5
9786,769,6.0
9787,333,1.8
9788,283,2.0
9789,602,3.7
9790,338,1.9
9791,367,2.4
9792,365,2.2
9793,774,4.0
9794,1269,4.8
9795,587,2.3
9796,249,0.9
9797,351,2.6
9798,1703,6.1
9799,288,1.0
9800,483,2.4
9801,833,6.5
9802,911,5.2
9803,807,3.6
9804,1840,6.0
9805,666,4.4
9806,893,3.4
9807,546,3.3
9808,589,3.1
9809,716,4.4
9810,798,2.8
9811,1496,6.6
9812,825,6.1
9813,848,7.8
9814,650,3.3
9815,433,2.0
9816,465,2.8
9817,1494,6.6
9818,934,3.5
9819,119,0.8
9820,1029,6.0
9821,277,1.9
9822,828,6.8
9823,558,4.3
9824,1157,4.7
9825,960,5.5
9826,557,6.3
9827,621,4.9
9828,1327,2.6
9829,729,6.1
9830,862,8.9
9831,1400,10.0
9832,684,3.5
9833,1009,4.7
9834,464,2.3
9835,557,3.7
9836,268,1.0
9837,447,3.1
9838,612,6.7
9839,855,5.1
9840,612,2.7
9841,742,5.9
9842,1134,4.8
9843,549,4.0
9844,574,4.5
9845,1311,13.0
9846,715,3.8
9847,784,6.5
9848,689,4.6
9849,459,2.9
9850,533,3.5
9851,712,5.5
9852,537,5.6
9853,360,1.5
9854,1041,5.6
9855,199,0.5
9856,567,3.0
9857,575,3.8
9858,1145,6.2
9859,437,2.5
9860,405,2.6
9861,530,3.4
9862,591,2.3
9863,949,6.5
9864,515,3.2
9865,304,1.2
9866,686,3.7
9867,415,2.7
9868,382,3.1
9869,844,2.0
9870,1605,5.8
9871,565,4.1
9872,504,2.9
9873,514,3.8
9874,852,3.1
9875,1126,7.0
9876,539,4.9
9877,591,2.8
9878,665,5.9
9879,784,6.4
9880,357,2.0
9881,1022,5.0
9882,951,5.8
9883,292,1.7
9884,1246,16.0
9885,977,5.5
9886,282,1.0
9887,666,1.7
9888,626,2.5
9889,1346,9.5
9890,813,3.6
9891,681,3.5
9892,1511,5.5
9893,1571,5.5
9894,319,1.2
9895,151,0.6
9896,376,4.3
9897,1730,5.7
9898,778,4.3
9899,594,2.8
9900,549,4.4
9901,666,2.8
9902,519,3.2
9903,1755,6.6
9904,424,2.0
9905,701,5.8
9906,362,2.7
9907,1014,6.0
9908,808,5.7
9909,627,1.9
9910,691,5.3
9911,697,3.1
9912,102,0.5
9913,925,5.9
9914,824,3.1
9915,600,3.1
9916,728,4.5
9917,362,1.9
9918,1251,18.0
9919,621,2.5
9920,274,0.8
9921,960,5.7
9922,438,2.6
9923,600,2.8
9924,843,6.9
9925,1169,4.9
9926,680,5.0
9927,1110,17.0
9928,378,2.7
9929,377,2.8
9930,744,2.8
9931,907,3.4
9932,169,1.1
9933,250,1.3
9934,583,4.2
9935,397,2.4
9936,491,3.2
9937,1221,6.5
9938,509,3.6
9939,486,3.0
9940,597,3.7
9941,706,4.7
9942,364,2.5
9943,804,5.2
9944,538,3.1
9945,788,5.9
9946,581,4.6
9947,722,9.0
9948,1186,6.7
9949,298,0.8
9950,1631,22.0
9951,488,2.2
9952,720,5.7
9953,488,2.6
9954,184,1.1
9955,709,4.9
9956,876,3.6
9957,333,2.2
9958,298,2.1
9959,756,5.6
9960,290,1.7
9961,540,1.7
9962,705,1.8
9963,1197,6.9
9964,284,1.9
9965,564,3.3
9966,932,5.3
9967,1331,4.8
9968,1331,5.2
9969,496,2.6
9970,503,2.9
9971,607,4.0
9972,462,2.5
9973,1103,5.2
9974,711,5.9
9975,807,4.6
9976,1097,17.0
9977,560,4.7
9978,232,1.4
9979,1301,21.0
9980,1049,10.0
9981,391,2.3
9982,508,3.1
9983,377,2.2
9984,1832,6.7
9985,243,1.9
9986,1344,5.0
9987,1124,6.5
9988,375,2.3
9989,567,1.3
9990,349,1.9
9991,1260,4.7
9992,1213,4.1
9993,1510,5.4
9994,436,1.7
9995,511,2.4
9996,1569,7.3
9997,995,5.7
9998,812,6.1
9999,684,4.6
